section,method,training_mode,train_graph,infer_graph,variant,n_eval_spots,n_reference_domains,n_predicted_domains,ari,nmi,pas,chaos
151507,graphst,sampled,spatial,spatial,mclust,4221,7,7,0.43570052729156794,0.625703094521049,0.8443733712390429,0.05722739435156167
151507,graphst,sampled,spatial,spatial,mclust_refined,4221,7,7,0.4463958571664281,0.6553838642838924,0.9300876569533286,0.05625906162465337
