section,method,training_mode,train_graph,infer_graph,variant,n_eval_spots,n_reference_domains,n_predicted_domains,ari,nmi,pas,chaos
151507,stagate,fullneighbors,spatial,spatial,mclust,4221,7,7,0.5158745428757137,0.6782383951334716,0.8906183368869937,0.056566953979123265
