section,label_key,n_total,n_cells,n_reference_domains,ari,nmi,pas,chaos
C57BL6J-3.010,major_brain_region,110927,107637,14,0.38093036456348084,0.5581386253833509,0.9049806293374955,0.005430836440038572
C57BL6J-3.010,ccf_region_name,110927,108547,208,0.12212326370556124,0.5850241218941357,0.587943471491612,0.007602922312396402
