section,label_key,n_total,n_cells,n_reference_domains,ari,nmi,pas,chaos
C57BL6J-3.008,major_brain_region,126309,121807,14,0.37014247957240676,0.5308695753908133,0.8448783731641039,0.005491881901449388
C57BL6J-3.008,ccf_region_name,126309,123039,217,0.09856208670434044,0.5342111817531282,0.47305813603816677,0.00942422869730902
