section,method,training_mode,train_graph,infer_graph,variant,n_eval_spots,n_reference_domains,n_predicted_domains,ari,nmi,pas,chaos
151507,graphst,fullneighbors,spatial,spatial,mclust,4221,7,7,0.3750034580360988,0.565568518076124,0.8338308457711443,0.057723832930656936
151507,graphst,fullneighbors,spatial,spatial,mclust_refined,4221,7,7,0.3886420004863285,0.5975878006295176,0.9372897417673537,0.05625554506981932
