section,method,training_mode,train_graph,infer_graph,variant,n_eval_spots,n_reference_domains,n_predicted_domains,ari,nmi,pas,chaos
151672,graphst,whole,spatial,spatial,mclust,3888,5,5,0.5721114709123925,0.6464256301016403,0.862037037037037,0.0609093456919884
151672,graphst,whole,spatial,spatial,mclust_refined,3888,5,5,0.6248851145983435,0.7047400437414707,0.9435442386831275,0.059519238492526515
