section,label_key,n_total,n_cells,n_reference_domains,ari,nmi,pas,chaos
C57BL6J-3.009,major_brain_region,113720,110863,14,0.379467914259855,0.5706302072350256,0.9339770707990944,0.005226599989807861
C57BL6J-3.009,ccf_region_name,113720,111391,221,0.14423309555186642,0.6245879731845946,0.694031833810631,0.006274549901069442
