section,label_key,n_total,n_cells,n_reference_domains,ari,nmi,pas,chaos
C57BL6J-3.011,major_brain_region,105954,101395,14,0.35601004140291137,0.49803590215142407,0.854899156763154,0.006104112676566648
C57BL6J-3.011,ccf_region_name,105954,104240,168,0.13542326729409748,0.5246766188309728,0.46652724481964697,0.009813389231025206
