section,method,training_mode,train_graph,infer_graph,variant,n_eval_spots,n_reference_domains,n_predicted_domains,ari,nmi,pas,chaos
151675,graphst,fullneighbors,spatial,spatial,mclust,3566,7,7,0.411442755778638,0.5665476656121532,0.7827257431295569,0.06208340147982635
151675,graphst,fullneighbors,spatial,spatial,mclust_refined,3566,7,7,0.43205093908833253,0.5922191545945794,0.9098149186763881,0.060342517519728224
