section,method,training_mode,train_graph,infer_graph,variant,n_eval_spots,n_reference_domains,n_predicted_domains,ari,nmi,pas,chaos
151509,graphst,fullneighbors,spatial,spatial,mclust,4788,7,7,0.4314325713379484,0.5816200353115024,0.7807017543859649,0.05468412083064815
151509,graphst,fullneighbors,spatial,spatial,mclust_refined,4788,7,7,0.4626702253311599,0.6149395736869098,0.9125104427736007,0.05366140313151696
