section,method,training_mode,train_graph,infer_graph,variant,n_eval_spots,n_reference_domains,n_predicted_domains,ari,nmi,pas,chaos
151509,stagate,fullneighbors,spatial,spatial,mclust,4788,7,7,0.5034594970069469,0.6578349049574617,0.8862155388471178,0.05408942325294546
