section,method,training_mode,train_graph,infer_graph,variant,n_eval_spots,n_reference_domains,n_predicted_domains,ari,nmi,pas,chaos
151674,stagate,whole,spatial,spatial,mclust,3635,7,7,0.3881597474285182,0.49485978553109844,0.874910591471802,0.061439709256593075
