section,method,training_mode,train_graph,infer_graph,variant,n_eval_spots,n_reference_domains,n_predicted_domains,ari,nmi,pas,chaos
151508,graphst,fullneighbors,spatial,spatial,mclust,4381,7,7,0.4287825278060989,0.5695784922581645,0.7984250171193792,0.05711028754183114
151508,graphst,fullneighbors,spatial,spatial,mclust_refined,4381,7,7,0.4602260445731853,0.6275149686468644,0.9286464277562201,0.05508858925289811
