section,method,training_mode,train_graph,infer_graph,variant,n_eval_spots,n_reference_domains,n_predicted_domains,ari,nmi,pas,chaos
151507,graphst,whole,spatial,spatial,mclust,4221,7,7,0.4682560915214804,0.6094508585426871,0.8448235015399195,0.05798858140962697
151507,graphst,whole,spatial,spatial,mclust_refined,4221,7,7,0.4956794894356155,0.6579980140796563,0.9374081971096897,0.056255525715701866
