section,method,training_mode,train_graph,infer_graph,variant,n_eval_spots,n_reference_domains,n_predicted_domains,ari,nmi,pas,chaos
151674,graphst,fullneighbors,spatial,spatial,mclust,3635,7,7,0.44435841089743444,0.5651208126286136,0.8211279229711141,0.06126382764113119
151674,graphst,fullneighbors,spatial,spatial,mclust_refined,3635,7,7,0.47555706854682206,0.6056823319759982,0.9148830811554333,0.05978181889055624
