section,method,training_mode,train_graph,infer_graph,variant,n_eval_spots,n_reference_domains,n_predicted_domains,ari,nmi,pas,chaos
151669,graphst,sampled,spatial,spatial,mclust,3636,5,5,0.47025451724140455,0.5911586786326705,0.87997799779978,0.06409001930471919
151669,graphst,sampled,spatial,spatial,mclust_refined,3636,5,5,0.48887198417112104,0.6366297924243633,0.9417216721672167,0.061180796979241094
