section,label_key,n_total,n_cells,n_reference_domains,ari,nmi,pas,chaos
C57BL6J-3.010,major_brain_region,110927,107637,14,0.3510170023369352,0.5487206277728798,0.9312364707303251,0.005308120669278888
C57BL6J-3.010,ccf_region_name,110927,108547,208,0.1459716517309878,0.6246234601286984,0.6940007554331303,0.00654823125654566
