section,method,training_mode,train_graph,infer_graph,variant,n_eval_spots,n_reference_domains,n_predicted_domains,ari,nmi,pas,chaos
151508,graphst,whole,spatial,spatial,mclust,4381,7,7,0.42682753263892986,0.5694064610512781,0.798539146313627,0.05695004060591953
151508,graphst,whole,spatial,spatial,mclust_refined,4381,7,7,0.46061793114025984,0.6289089941134793,0.928326866012326,0.05518851092147285
